EmployeeID,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,?
1156488,48,No,Travel_Frequently,365,Maternity,4,5,Medical,1,3,Male,89,2,4,Admin,4,Married,15202,5602,
1578755,29,No,Travel_Rarely,1010,Maternity,1,3,Life Sciences,1,1,Female,97,3,1,Nurse,4,Divorced,3760,5598,
1333885,31,No,Travel_Rarely,655,Neurology,7,4,Life Sciences,1,4,Male,48,3,2,Nurse,4,Divorced,5915,9528,
1258908,38,No,Travel_Frequently,1186,Maternity,3,4,Other,1,3,Male,44,3,1,Nurse,3,Married,2821,2997,
1245218,29,No,Travel_Rarely,136,Maternity,1,3,Life Sciences,1,1,Male,89,3,2,Other,1,Married,5373,6225,
1730370,36,No,Travel_Rarely,188,Maternity,7,4,Other,1,2,Male,65,3,1,Nurse,4,Single,4678,23293,
1577435,42,No,Travel_Rarely,469,Maternity,2,2,Medical,1,4,Male,35,3,4,Admin,1,Married,17665,14399,
1151756,25,No,Travel_Rarely,810,Cardiology,8,3,Life Sciences,1,4,Male,57,4,2,Nurse,2,Married,4851,15678,
1045493,48,No,Travel_Rarely,715,Neurology,1,3,Life Sciences,1,4,Male,76,2,5,Therapist,4,Single,18265,8733,
1570909,38,No,Travel_Frequently,508,Maternity,6,4,Life Sciences,1,1,Male,72,2,2,Therapist,3,Married,5321,14284,
1509347,43,No,Travel_Rarely,1473,Maternity,8,4,Other,1,3,Female,74,3,2,Other,3,Divorced,4522,2227,
1217582,53,No,Travel_Rarely,1070,Neurology,3,4,Medical,1,3,Male,45,3,4,Therapist,3,Married,17584,21016,
1110329,54,No,Travel_Rarely,821,Neurology,5,2,Medical,1,1,Male,86,3,5,Therapist,1,Married,19406,8509,
1044146,47,No,Travel_Rarely,1180,Maternity,25,3,Medical,1,1,Male,84,3,3,Other,3,Single,8633,13084,
1865209,31,No,Travel_Rarely,480,Maternity,7,2,Medical,1,2,Female,31,3,2,Therapist,1,Married,4306,4156,
1548274,23,No,Travel_Rarely,1309,Maternity,26,1,Life Sciences,1,3,Male,83,3,1,Nurse,4,Divorced,2904,16092,
1268816,40,No,Travel_Rarely,1202,Maternity,2,1,Medical,1,2,Female,89,4,2,Other,3,Divorced,6377,13888,
1084927,32,No,Travel_Rarely,801,Cardiology,1,4,Marketing,1,3,Female,48,3,3,Nurse,4,Married,10422,24032,
1496230,26,No,Travel_Rarely,933,Cardiology,1,3,Life Sciences,1,3,Male,57,3,2,Nurse,3,Married,5296,20156,
1872979,28,No,Non-Travel,280,Neurology,1,2,Life Sciences,1,3,Male,43,3,1,Other,4,Divorced,2706,10494,
1123429,29,No,Travel_Rarely,232,Maternity,19,3,Technical Degree,1,4,Male,34,3,2,Therapist,4,Divorced,4262,22645,
1563219,22,No,Travel_Rarely,581,Maternity,1,2,Life Sciences,1,4,Male,63,3,1,Nurse,3,Single,3375,17624,
1252790,37,No,Travel_Rarely,674,Maternity,13,3,Medical,1,1,Male,47,3,2,Nurse,4,Married,4285,3031,
1720230,43,No,Travel_Rarely,1034,Cardiology,16,3,Marketing,1,4,Female,80,3,4,Admin,4,Married,16064,7744,
1028734,39,No,Travel_Frequently,505,Maternity,2,4,Technical Degree,1,3,Female,64,3,3,Other,3,Single,10938,6420,
1365509,33,No,Travel_Frequently,1141,Cardiology,1,3,Life Sciences,1,3,Female,42,4,2,Nurse,1,Married,5376,3193,
1825987,34,No,Travel_Rarely,121,Maternity,2,4,Medical,1,3,Female,86,2,1,Nurse,1,Single,4381,7530,
1269351,39,No,Travel_Frequently,443,Neurology,8,1,Life Sciences,1,3,Female,48,3,1,Nurse,3,Married,3755,17872,
1495147,31,No,Travel_Rarely,1154,Cardiology,2,2,Life Sciences,1,1,Male,54,3,1,Other,3,Married,3067,6393,
1209865,48,No,Travel_Rarely,163,Cardiology,2,5,Marketing,1,2,Female,37,3,2,Therapist,4,Married,4051,19658,
1138945,53,No,Travel_Rarely,102,Neurology,23,4,Life Sciences,1,4,Female,72,3,4,Therapist,4,Single,14275,20206,
1310619,28,No,Non-Travel,120,Cardiology,4,3,Medical,1,2,Male,43,3,2,Therapist,3,Married,4221,8863,
1225300,45,No,Non-Travel,1195,Maternity,2,2,Medical,1,1,Male,65,2,4,Admin,4,Married,16792,20462,
1885928,29,No,Travel_Rarely,718,Maternity,8,1,Medical,1,2,Male,79,2,2,Therapist,4,Married,5056,17689,
1213922,34,No,Travel_Rarely,704,Cardiology,28,3,Marketing,1,4,Female,95,2,2,Therapist,3,Married,6712,8978,
1211512,27,No,Travel_Rarely,269,Neurology,5,1,Technical Degree,1,3,Male,42,2,3,Therapist,4,Divorced,12808,8842,
1159699,30,No,Travel_Rarely,201,Maternity,5,3,Technical Degree,1,4,Female,84,3,1,Nurse,1,Divorced,3204,10415,
1677368,34,No,Travel_Rarely,678,Maternity,19,3,Life Sciences,1,2,Female,35,2,1,Nurse,4,Married,2929,20338,
1030882,31,No,Travel_Rarely,670,Maternity,26,1,Life Sciences,1,1,Male,31,3,1,Nurse,3,Divorced,2911,15170,
1597825,27,No,Travel_Frequently,829,Cardiology,8,1,Marketing,1,3,Male,84,3,2,Therapist,4,Married,4342,24008,
1822734,38,No,Travel_Rarely,437,Cardiology,16,3,Life Sciences,1,2,Female,90,3,2,Therapist,2,Single,4198,16379,
1237678,27,No,Travel_Frequently,1410,Cardiology,3,1,Medical,1,4,Female,71,4,2,Therapist,4,Divorced,4647,16673,
1178700,55,No,Non-Travel,444,Maternity,2,1,Medical,1,3,Male,40,2,4,Admin,1,Single,16756,17323,
1854050,52,No,Travel_Rarely,319,Maternity,3,3,Medical,1,4,Male,39,2,3,Therapist,3,Married,7969,19609,
1833939,35,No,Travel_Rarely,1029,Maternity,16,3,Life Sciences,1,4,Female,91,2,3,Other,2,Single,8606,21195,
1822695,53,No,Travel_Rarely,346,Neurology,6,3,Life Sciences,1,4,Male,86,3,2,Nurse,4,Single,2450,10919,
1252779,43,No,Travel_Frequently,559,Neurology,10,4,Life Sciences,1,3,Female,82,2,2,Nurse,3,Divorced,5257,6227,
1831971,27,No,Travel_Rarely,1420,Cardiology,2,1,Marketing,1,3,Male,85,3,1,Other,1,Divorced,3041,16346,
1473219,38,No,Travel_Frequently,594,Neurology,2,2,Medical,1,3,Female,75,2,1,Nurse,2,Married,2468,15963,
1178469,36,No,Travel_Frequently,607,Cardiology,7,3,Marketing,1,1,Female,83,4,2,Therapist,1,Married,4639,2261,
1075883,46,No,Travel_Rarely,1125,Cardiology,10,3,Marketing,1,3,Female,94,2,3,Therapist,4,Married,9071,11563,
1853111,51,No,Travel_Rarely,684,Neurology,6,3,Life Sciences,1,1,Male,51,3,5,Therapist,3,Single,19537,6462,
1455592,27,No,Travel_Rarely,954,Cardiology,9,3,Marketing,1,4,Male,44,3,2,Therapist,4,Single,4105,5099,
1440762,30,No,Travel_Rarely,1138,Neurology,6,3,Technical Degree,1,1,Female,48,2,2,Nurse,4,Married,4627,23631,
1581448,28,No,Travel_Rarely,821,Cardiology,5,4,Medical,1,1,Male,98,3,2,Therapist,4,Single,4908,24252,
1085909,36,No,Travel_Frequently,884,Neurology,23,2,Medical,1,3,Male,41,4,2,Nurse,4,Married,2571,12290,
1213892,31,No,Non-Travel,1188,Cardiology,20,2,Marketing,1,4,Female,45,3,2,Therapist,3,Married,6932,24406,
1461811,37,No,Travel_Rarely,342,Cardiology,16,4,Marketing,1,4,Male,66,2,2,Therapist,3,Divorced,6334,24558,
1501908,35,No,Travel_Rarely,1276,Maternity,16,3,Life Sciences,1,4,Male,72,3,3,Other,3,Married,7632,14295,
1065186,49,No,Travel_Rarely,1098,Maternity,4,2,Medical,1,1,Male,85,2,5,Admin,3,Married,18711,12124,
1382014,49,No,Travel_Rarely,722,Neurology,25,4,Life Sciences,1,3,Female,84,3,1,Nurse,1,Married,3211,22102,
1850673,42,No,Travel_Frequently,748,Neurology,9,2,Medical,1,1,Female,74,3,1,Nurse,4,Single,3673,16458,
1239516,31,No,Travel_Rarely,1332,Maternity,11,2,Medical,1,3,Male,80,3,2,Other,1,Married,6833,17089,
1290256,30,No,Travel_Rarely,1427,Neurology,2,1,Medical,1,2,Male,35,2,1,Nurse,4,Single,2720,11162,
1239491,35,No,Travel_Rarely,619,Cardiology,1,3,Marketing,1,2,Male,85,3,2,Therapist,3,Married,4717,18659,
1822238,28,No,Travel_Rarely,857,Maternity,10,3,Other,1,3,Female,59,3,2,Nurse,3,Single,3660,7909,
1220579,39,No,Travel_Rarely,360,Maternity,23,3,Medical,1,3,Male,93,3,1,Nurse,1,Single,3904,22154,
1143606,48,No,Travel_Rarely,817,Cardiology,2,1,Marketing,1,2,Male,56,4,2,Therapist,2,Married,8120,18597,
1200749,34,No,Travel_Rarely,401,Neurology,1,3,Life Sciences,1,4,Female,86,2,1,Nurse,2,Married,3294,3708,
1633070,55,No,Travel_Rarely,282,Maternity,2,2,Medical,1,4,Female,58,1,5,Admin,3,Married,19187,6992,
1066528,38,No,Non-Travel,1336,Neurology,2,3,Human Resources,1,1,Male,100,3,1,Other,2,Divorced,2592,7129,
1157111,37,No,Travel_Rarely,309,Cardiology,10,4,Life Sciences,1,4,Female,88,2,2,Nurse,4,Divorced,6694,24223,
1792052,29,No,Travel_Rarely,665,Maternity,15,3,Life Sciences,1,3,Male,60,3,1,Nurse,4,Single,2340,22673,
1676128,35,No,Non-Travel,727,Neurology,3,3,Life Sciences,1,3,Male,41,2,1,Nurse,3,Married,1281,16900,
1148181,33,No,Travel_Frequently,1146,Cardiology,25,3,Medical,1,2,Female,82,3,2,Nurse,3,Married,4539,4905,
1844032,36,No,Travel_Rarely,530,Cardiology,2,4,Life Sciences,1,3,Female,51,3,2,Other,4,Single,4502,7439,
1146009,23,No,Travel_Rarely,977,Maternity,10,3,Technical Degree,1,4,Male,45,4,1,Nurse,3,Married,2073,12826,
1090887,32,No,Travel_Frequently,1005,Neurology,2,2,Life Sciences,1,4,Male,79,3,1,Nurse,4,Single,3068,11864,
1709085,36,No,Travel_Rarely,884,Cardiology,1,4,Life Sciences,1,2,Female,73,3,2,Nurse,3,Single,6815,21447,
1767733,42,No,Travel_Frequently,288,Maternity,2,3,Life Sciences,1,4,Male,40,3,3,Other,4,Married,10124,18611,
1790839,55,No,Travel_Frequently,135,Maternity,18,4,Medical,1,3,Male,62,3,2,Other,2,Married,6385,12992,
1629597,35,No,Travel_Rarely,735,Maternity,6,1,Life Sciences,1,3,Male,66,3,1,Nurse,3,Married,3506,6020,
1209768,40,No,Travel_Frequently,692,Neurology,11,3,Technical Degree,1,4,Female,73,3,2,Nurse,3,Married,6323,26849,
1037474,28,No,Non-Travel,1366,Maternity,24,2,Technical Degree,1,2,Male,72,2,3,Other,1,Single,8722,12355,
1110876,37,No,Travel_Frequently,504,Maternity,10,3,Medical,1,1,Male,61,3,3,Therapist,3,Divorced,10048,22573,
1302685,40,No,Travel_Rarely,898,Neurology,6,2,Medical,1,3,Male,38,3,4,Admin,4,Single,16437,17381,
1638565,28,No,Travel_Rarely,440,Maternity,21,3,Medical,1,3,Male,42,3,1,Nurse,4,Married,2713,6672,
1075989,28,No,Non-Travel,1476,Neurology,1,3,Life Sciences,1,3,Female,55,1,2,Nurse,4,Married,6674,16392,
1440066,29,No,Travel_Rarely,1082,Neurology,9,4,Medical,1,4,Female,43,3,1,Nurse,3,Married,2974,25412,
1432464,36,No,Travel_Frequently,566,Neurology,18,4,Life Sciences,1,3,Male,81,4,1,Nurse,4,Married,3688,7122,
1051013,35,No,Travel_Rarely,1017,Maternity,6,4,Life Sciences,1,2,Male,82,1,2,Nurse,4,Single,6646,19368,
1800484,42,No,Travel_Frequently,1474,Neurology,5,2,Other,1,2,Male,97,3,1,Nurse,3,Married,2093,9260,
1553672,47,No,Non-Travel,666,Maternity,29,4,Life Sciences,1,1,Male,88,3,3,Admin,2,Married,11849,10268,
1619511,31,No,Travel_Rarely,1222,Maternity,11,4,Life Sciences,1,4,Male,48,3,1,Nurse,4,Married,2356,14871,
1575266,46,No,Travel_Rarely,991,Neurology,1,2,Life Sciences,1,4,Female,44,3,1,Other,1,Single,3423,22957,
1087770,45,No,Travel_Rarely,930,Cardiology,9,3,Marketing,1,4,Male,74,3,3,Nurse,1,Divorced,10761,19239,
1456073,38,No,Travel_Rarely,1180,Maternity,29,1,Medical,1,2,Male,70,3,2,Other,1,Married,6673,11354,
1637476,34,No,Travel_Rarely,1107,Neurology,9,4,Technical Degree,1,1,Female,52,3,1,Other,3,Married,2742,3072,
1475807,46,No,Travel_Rarely,526,Cardiology,1,2,Marketing,1,2,Female,92,3,3,Nurse,1,Divorced,10453,2137,
1085062,35,No,Travel_Rarely,556,Maternity,23,2,Life Sciences,1,2,Male,50,2,2,Therapist,3,Married,5916,15497,
1640372,32,No,Travel_Frequently,585,Maternity,10,3,Life Sciences,1,1,Male,56,3,1,Nurse,3,Married,3433,17360,
1309511,36,No,Travel_Frequently,1302,Neurology,6,4,Life Sciences,1,1,Male,80,4,2,Nurse,1,Married,5562,19711,
1220459,49,No,Travel_Frequently,636,Neurology,10,4,Life Sciences,1,3,Female,35,3,5,Therapist,1,Single,18665,25594,
1048015,36,No,Travel_Rarely,311,Neurology,7,3,Life Sciences,1,1,Male,77,3,1,Nurse,2,Single,2013,10950,
1659102,43,No,Travel_Frequently,957,Maternity,28,3,Medical,1,2,Female,72,4,1,Nurse,3,Single,4739,16090,
1857447,27,No,Non-Travel,1277,Neurology,8,5,Life Sciences,1,1,Male,87,1,1,Nurse,3,Married,4621,5869,
1586182,52,No,Non-Travel,585,Cardiology,29,4,Life Sciences,1,1,Male,40,3,1,Other,4,Divorced,3482,19788,
1585668,58,No,Travel_Rarely,601,Maternity,7,4,Medical,1,3,Female,53,2,3,Therapist,1,Married,10008,12023,
1522053,53,No,Travel_Rarely,661,Cardiology,7,2,Marketing,1,1,Female,78,2,3,Nurse,4,Married,10934,20715,
1685220,36,No,Travel_Rarely,1456,Cardiology,13,5,Marketing,1,2,Male,96,2,2,Nurse,1,Divorced,6134,8658,
1249536,25,No,Travel_Rarely,583,Cardiology,4,1,Marketing,1,3,Male,87,2,2,Nurse,1,Married,4256,18154,
1104176,29,No,Travel_Rarely,1283,Maternity,23,3,Life Sciences,1,4,Male,54,3,1,Nurse,4,Single,2201,18168,
1602545,27,No,Travel_Rarely,1240,Neurology,2,4,Life Sciences,1,4,Female,33,3,1,Nurse,1,Divorced,2341,19715,
1433107,28,No,Travel_Rarely,1423,Maternity,1,3,Life Sciences,1,1,Male,72,2,1,Nurse,3,Divorced,1563,12530,
1232119,27,No,Non-Travel,691,Maternity,9,3,Medical,1,4,Male,57,3,1,Nurse,2,Divorced,2024,5970,
1876599,29,No,Travel_Rarely,144,Cardiology,10,1,Marketing,1,4,Female,39,2,2,Nurse,2,Divorced,8268,11866,
1389456,24,No,Travel_Frequently,897,Neurology,10,3,Medical,1,1,Male,59,3,1,Other,4,Married,2145,2097,
1197555,38,No,Travel_Rarely,364,Maternity,3,5,Technical Degree,1,4,Female,32,3,2,Nurse,3,Single,4317,2302,
1285943,50,No,Travel_Rarely,1207,Neurology,28,1,Medical,1,4,Male,74,4,1,Nurse,3,Married,3221,3297,
1108108,29,No,Travel_Frequently,574,Neurology,20,1,Medical,1,4,Male,40,3,1,Nurse,4,Married,3812,7003,
1215433,25,No,Travel_Rarely,622,Cardiology,13,1,Medical,1,2,Male,40,3,1,Other,3,Married,2096,26376,
1565509,32,No,Non-Travel,1109,Neurology,29,4,Medical,1,4,Female,69,3,1,Nurse,3,Single,4025,11135,
1845170,24,No,Travel_Frequently,535,Cardiology,24,3,Medical,1,4,Male,38,3,1,Other,4,Married,2400,5530,
1188199,33,No,Travel_Rarely,118,Cardiology,16,3,Marketing,1,1,Female,69,3,2,Nurse,1,Single,5324,26507,
1548215,37,No,Travel_Rarely,290,Maternity,21,3,Life Sciences,1,2,Male,65,4,1,Nurse,1,Married,3564,22977,
1698428,27,No,Travel_Rarely,975,Maternity,7,3,Medical,1,4,Female,55,2,2,Other,1,Single,6811,23398,
1389834,44,No,Travel_Frequently,383,Cardiology,1,5,Marketing,1,1,Female,79,3,2,Nurse,3,Married,4768,9282,
1533883,38,No,Travel_Rarely,723,Cardiology,2,4,Marketing,1,2,Female,77,1,2,Other,4,Married,5405,4244,
1746047,36,No,Travel_Rarely,318,Maternity,9,3,Medical,1,4,Male,79,2,1,Nurse,3,Married,3388,21777,
1431094,26,No,Travel_Rarely,583,Maternity,4,2,Life Sciences,1,3,Male,53,3,1,Nurse,4,Single,2875,9973,
1173245,31,No,Travel_Frequently,444,Cardiology,5,3,Marketing,1,4,Female,84,3,1,Other,2,Divorced,2789,3909,
1309082,29,No,Travel_Rarely,352,Neurology,6,1,Medical,1,4,Male,87,2,1,Other,2,Married,2804,15434,
1545418,35,No,Travel_Rarely,144,Neurology,22,3,Life Sciences,1,4,Male,46,1,1,Nurse,3,Single,4230,19225,
1655170,47,No,Travel_Frequently,217,Cardiology,3,3,Medical,1,4,Female,49,3,4,Nurse,3,Divorced,13770,10225,
1293281,20,No,Travel_Rarely,500,Cardiology,2,3,Medical,1,3,Female,49,2,1,Other,3,Single,2044,22052,
1031059,42,No,Travel_Rarely,916,Maternity,17,2,Life Sciences,1,4,Female,82,4,2,Nurse,1,Single,6545,23016,
1505419,50,No,Travel_Rarely,410,Cardiology,28,3,Marketing,1,4,Male,39,2,3,Nurse,1,Divorced,10854,16586,
1222421,32,No,Travel_Rarely,371,Cardiology,19,3,Life Sciences,1,4,Male,80,1,3,Nurse,3,Married,9610,3840,
1620322,26,No,Travel_Rarely,1330,Neurology,21,3,Medical,1,1,Male,37,3,1,Nurse,3,Divorced,2377,19373,
1474227,25,No,Travel_Rarely,383,Cardiology,9,2,Life Sciences,1,1,Male,68,2,1,Other,1,Married,4400,15182,
1101293,44,No,Non-Travel,381,Neurology,24,3,Medical,1,1,Male,49,1,1,Nurse,3,Single,3708,2104,
1327800,34,No,Travel_Rarely,204,Cardiology,14,3,Technical Degree,1,3,Female,31,3,1,Other,3,Divorced,2579,2912,
1162185,28,Yes,Travel_Frequently,773,Maternity,6,3,Life Sciences,1,3,Male,39,2,1,Nurse,3,Divorced,2703,22088,
1168729,19,Yes,Travel_Rarely,303,Neurology,2,3,Life Sciences,1,2,Male,47,2,1,Nurse,4,Single,1102,9241,
1544044,31,Yes,Travel_Frequently,754,Cardiology,26,4,Marketing,1,1,Male,63,3,2,Nurse,4,Married,5617,21075,
1114030,37,Yes,Non-Travel,1252,Cardiology,19,2,Medical,1,1,Male,32,3,3,Nurse,2,Single,7642,4814,
1751929,22,Yes,Travel_Frequently,1256,Maternity,3,4,Life Sciences,1,3,Male,48,2,1,Nurse,4,Married,2853,4223,
1267282,31,Yes,Travel_Rarely,202,Maternity,8,3,Life Sciences,1,1,Female,34,2,1,Nurse,2,Single,1261,22262,
1855095,27,Yes,Travel_Frequently,1297,Neurology,5,2,Life Sciences,1,4,Female,53,3,1,Nurse,4,Single,2379,19826,
1837772,26,Yes,Travel_Rarely,1443,Cardiology,23,3,Marketing,1,3,Female,47,2,2,Nurse,4,Married,4157,21436,
1704323,29,Yes,Travel_Rarely,341,Cardiology,1,3,Medical,1,2,Female,48,2,1,Other,3,Divorced,2800,23522,
1622091,26,Yes,Non-Travel,265,Cardiology,29,2,Medical,1,2,Male,79,1,2,Nurse,1,Single,4969,21813,
1734708,31,Yes,Travel_Frequently,1060,Cardiology,1,3,Life Sciences,1,4,Female,54,3,1,Other,2,Single,2302,8319,
1747750,29,Yes,Travel_Rarely,942,Maternity,15,1,Life Sciences,1,2,Female,69,1,1,Nurse,4,Married,2168,26933,
1341748,26,Yes,Travel_Frequently,426,Neurology,17,4,Life Sciences,1,2,Female,58,3,1,Other,3,Divorced,2741,22808,
1415325,23,Yes,Travel_Rarely,1243,Neurology,6,3,Life Sciences,1,3,Male,63,4,1,Nurse,1,Married,1601,3445,
1663404,34,Yes,Travel_Rarely,790,Cardiology,24,4,Medical,1,1,Female,40,2,2,Nurse,2,Single,4599,7815,
1549806,21,Yes,Travel_Frequently,251,Neurology,10,2,Life Sciences,1,1,Female,45,2,1,Nurse,3,Single,2625,25308,
1874133,31,Yes,Travel_Rarely,1276,Neurology,2,1,Medical,1,4,Female,59,1,1,Nurse,4,Divorced,1129,17536,
1175959,28,Yes,Travel_Rarely,329,Neurology,24,3,Medical,1,3,Male,51,3,1,Nurse,2,Married,2408,7324,
1655666,20,Yes,Travel_Frequently,871,Neurology,6,3,Life Sciences,1,4,Female,66,2,1,Nurse,4,Single,2926,19783,
1602218,33,Yes,Travel_Rarely,1017,Maternity,25,3,Medical,1,1,Male,55,2,1,Nurse,2,Single,2313,2993,
1336016,28,Yes,Travel_Rarely,654,Maternity,1,2,Life Sciences,1,1,Female,67,1,1,Nurse,2,Single,2216,3872,
1117656,26,Yes,Travel_Rarely,471,Neurology,24,3,Technical Degree,1,3,Male,66,1,1,Nurse,4,Single,2340,23213,
1152327,46,No,Travel_Rarely,1125,Cardiology,10,3,Marketing,1,3,Female,94,2,3,Nurse,4,Married,9071,11563,
1812428,20,No,Travel_Rarely,959,Maternity,1,3,Life Sciences,1,4,Female,83,2,1,Other,2,Single,2836,11757,
1812429,39,No,Travel_Rarely,466,Neurology,1,1,Life Sciences,1,4,Female,65,2,4,Therapist,4,Married,12742,7060,
1152329,27,No,Travel_Rarely,511,Cardiology,2,2,Medical,1,1,Female,89,4,2,Nurse,3,Single,6500,26997,
